location_1,location_2,distance
Arizona,Delaware,484.641538422
Arizona,District_of_Columbia,931.718757549
Arizona,Florida,499.181302599
Arizona,Georgia,498.056605689
Arizona,Hawaii,662.132118614
Arizona,Idaho,408.500027992
Arizona,Illinois,383.728400381
Arizona,Indiana,400.721458903
Arizona,Iowa,484.310512784
Arizona,Kansas,411.485362394
Arizona,Kentucky,400.531731751
Arizona,Louisiana,388.697551019
Arizona,Maine,645.589538048
Arizona,Maryland,507.787249237
Arizona,Massachusetts,551.357418819
Arizona,Michigan,460.997339396
Arizona,Minnesota,524.524621864
Arizona,Mississippi,376.280137463
Arizona,Missouri,350.237205918
Arizona,Montana,521.506380361
Arizona,Nebraska,440.290633681
Arizona,Nevada,428.306584318
Arizona,New_Hampshire,661.534800057
Arizona,New_Jersey,527.592248867
Arizona,New_Mexico,366.350097732
Arizona,New_York,445.231862344
Arizona,North_Carolina,389.550855169
Arizona,North_Dakota,547.968527609
Arizona,Ohio,407.977938661
Arizona,Oklahoma,377.585087488
Arizona,Oregon,411.057134594
Arizona,Pennsylvania,497.621641054
Arizona,Puerto_Rico,552.100779211
Arizona,Rhode_Island,586.360907482
Arizona,South_Carolina,396.446909385
Arizona,South_Dakota,473.962523673
Arizona,Tennessee,357.941959334
Arizona,Texas,464.546415722
Arizona,Utah,783.153297052
Arizona,Vermont,701.550633059
Arizona,Virginia,459.057811016
Arizona,Washington,436.584353907
Arizona,West_Virginia,530.26113939
Arizona,Wisconsin,508.054054657
Arizona,Wyoming,538.802034947
Arizona,Israel,951.418491508
Arkansas,Australian_Capital_Territory,967.625073603
Arkansas,New_South_Wales,575.10570419
Arkansas,Northern_Territory,1190.77459168
Arkansas,Queensland,606.92171818
Arkansas,South_Australia,564.592345509
Arkansas,Tasmania,575.284108396
Arkansas,Victoria,645.645760706
Arkansas,Western_Australia,685.038563928
Arkansas,Alberta,801.903068284
Arkansas,British_Columbia,705.991767644
Arkansas,Manitoba,670.248269088
Arkansas,New_Brunswick,703.507798781
Arkansas,Newfoundland_and_Labrador,784.592450958
Arkansas,Nova_Scotia,723.736835191
Arkansas,Ontario,684.2137058
Arkansas,Prince_Edward_Island,841.474258973
Arkansas,Quebec,668.378497034
Arkansas,Saskatchewan,655.315854636
Arkansas,Northwest_Territories,1524.11744023
Arkansas,Nunavut,1886.07009986
Arkansas,Yukon,1537.97989481
Arkansas,Anhui,1194.87498299
Arkansas,Beijing,1625.02750463
Arkansas,Chongqing,1180.09925825
Arkansas,Fujian,1318.64762639
Arkansas,Gansu,1335.98674374
Arkansas,Guangdong,1456.45003462
Arkansas,Guangxi,1166.22687799
Arkansas,Guizhou,1192.16046169
Arkansas,Hainan,1218.17920777
Arkansas,Hebei,1222.9429689
Arkansas,Heilongjiang,1305.65294599
Arkansas,Henan,1217.03495535
Arkansas,Hubei,1245.45385361
Arkansas,Hunan,1218.04762432
Arkansas,Inner_Mongolia,1296.51405835
Arkansas,Jiangsu,1216.16976227
Arkansas,Jiangxi,1238.03945373
Arkansas,Jilin,1286.1708677
Arkansas,Liaoning,1211.2505678
Arkansas,Ningxia,1312.54632366
Arkansas,Qinghai,1420.8386044
Arkansas,Shaanxi,1273.08884204
Arkansas,Shandong,1172.16756422
Arkansas,Shanghai,1538.0392554
Arkansas,Shanxi,1195.11148797
Arkansas,Sichuan,1209.21323007
Arkansas,Tianjin,1442.83079445
Arkansas,Tibet,1600.1932204
Arkansas,Xinjiang,1342.58582967
Arkansas,Yunnan,1297.17005196
Arkansas,Zhejiang,1319.43902498
Arkansas,Greece,1266.29667866
Arkansas,Norway,960.353728296
Arkansas,Romania,1181.43440591
Arkansas,Slovakia,1166.10524438
Arkansas,Spain,1218.67777105
Arkansas,Portugal,1245.54138164
Arkansas,Ireland,1192.70493821
Arkansas,France,1075.57191313
Arkansas,Slovenia,1293.22511368
Arkansas,Netherlands,1071.82344275
Arkansas,Finland,1083.04726934
Arkansas,Austria,1152.0043988
Arkansas,United-Kingdom,994.351425626
Arkansas,Italy,1253.02695494
Arkansas,Germany,1172.39809247
Arkansas,Lithuania,1090.50191326
Arkansas,Denmark,1074.34460462
Arkansas,Latvia,1217.1765876
Arkansas,Estonia,1095.74395549
Arkansas,Hungary,1128.13811332
Arkansas,Luxembourg,1120.1536056
Arkansas,Bulgaria,1224.04217253
Arkansas,Czech,1108.06988257
Arkansas,Switzerland,1094.63513181
Arkansas,Sweden,1093.26672695
Arkansas,Cyprus,1074.86862903
Arkansas,Uttar_Pradesh,1787.52202621
Arkansas,Rajasthan,1876.65724928
Arkansas,Haryana,1743.16441736
Arkansas,Puducherry,1465.88354519
Arkansas,West_Bengal,1621.57427947
Arkansas,Andhra_Pradesh,1647.48458261
Arkansas,Arunachal_Pradesh,2306.63884937
Arkansas,Sikkim,1880.91008384
Arkansas,Assam,1891.07310615
Arkansas,Uttarakhand,1684.43343551
Arkansas,Tamil_Nadu,1451.54947651
Arkansas,Mizoram,1868.84558028
Arkansas,Himachal_Pradesh,1468.94498749
Arkansas,Meghalaya,2227.30361152
Arkansas,Gujarat,1755.29900081
Arkansas,Odisha,1578.20451852
Arkansas,Maharashtra,1588.3248846
Arkansas,Nct_of_Delhi,1899.9087282
Arkansas,Chhattisgarh,1816.31666091
Arkansas,Manipur,1725.6788077
Arkansas,Bihar,1863.01149181
Arkansas,Tripura,1762.74426769
Arkansas,Jammu_and_Kashmir,1827.31507147
Arkansas,Punjab,1506.8664423
Arkansas,Goa,1376.36835494
Arkansas,Madhya_Pradesh,1719.12354491
Arkansas,Jharkhand,1876.58677665
Arkansas,Andaman_and_Nicobar_Islands,1822.86824168
Arkansas,Karnataka,1642.59869757
Arkansas,Daman_and_Diu,2534.09343506
Arkansas,Nagaland,2021.85288866
Arkansas,Kerala,1302.68098634
Arkansas,Aichi-ken,1371.7306036
Arkansas,Akita-ken,1778.57873972
Arkansas,Aomori-ken,1630.7188342
Arkansas,Chiba-ken,1458.00876245
Arkansas,Ehime-ken,1489.81638588
Arkansas,Fukui-ken,1535.76776263
Arkansas,Fukuoka-ken,1317.69676717
Arkansas,Fukushima-ken,1529.77493907
Arkansas,Gifu-ken,1509.31349637
Arkansas,Gumma-ken,1448.28491768
Arkansas,Hiroshima-ken,1388.26025699
Arkansas,Hokkaido,1454.15210755
Arkansas,Hyogo-ken,1396.78119864
Arkansas,Ibaraki-ken,1450.72584865
Arkansas,Ishikawa-ken,1470.77427095
Arkansas,Iwate-ken,1611.98590178
Arkansas,Kagawa-ken,1483.60434897
Arkansas,Kagoshima-ken,1416.85580032
Arkansas,Kanagawa-ken,1406.9553551
Arkansas,Kochi-ken,1588.94747119
Arkansas,Kumamoto-ken,1408.23673583
Arkansas,Kyoto-fu,1542.86243313
Arkansas,Mie-ken,1456.9918412
Arkansas,Miyagi-ken,1411.54783381
Arkansas,Miyazaki-ken,1423.31226881
Arkansas,Nagano-ken,1620.73235778
Arkansas,Nagasaki-ken,1441.66762155
Arkansas,Nara-ken,1444.91808738
Arkansas,Niigata-ken,1585.89890502
Arkansas,Oita-ken,1446.98791671
Arkansas,Okayama-ken,1436.36295776
Arkansas,Okinawa-ken,1057.28407747
Arkansas,Osaka-fu,1402.16027902
Arkansas,Saga-ken,1414.0612708
Arkansas,Saitama-ken,1428.86540465
Arkansas,Shiga-ken,1300.67037222
Arkansas,Shimane-ken,1603.51406126
Arkansas,Shizuoka-ken,1509.5581133
Arkansas,Tochigi-ken,1454.33089582
Arkansas,Tokushima-ken,1533.12399516
Arkansas,Tokyo-to,1589.21993708
Arkansas,Tottori-ken,1529.08558875
Arkansas,Toyama-ken,1611.68792998
Arkansas,Wakayama-ken,1527.43257246
Arkansas,Yamagata-ken,1628.83273328
Arkansas,Yamaguchi-ken,1522.42050941
Arkansas,Yamanashi-ken,1557.95399328
Arkansas,Adygea,910.853638783
Arkansas,Altai_Krai,1010.20935162
Arkansas,Altai_Republic,1225.13226045
Arkansas,Amur_Oblast,1094.90604321
Arkansas,Arkhangelsk_Oblast,1021.17246776
Arkansas,Astrakhan_Oblast,933.138797383
Arkansas,Bashkortostan,994.472822607
Arkansas,Belgorod_Oblast,1017.96972956
Arkansas,Bryansk_Oblast,991.849822925
Arkansas,Buryatia,1111.83736526
Arkansas,Chechnya,1919.97535822
Arkansas,Chelyabinsk_Oblast,966.712349149
Arkansas,Chukotka,1913.53387484
Arkansas,Chuvashia,1002.47389375
Arkansas,Dagestan,1482.91135844
Arkansas,Ingushetia,1970.08181309
Arkansas,Irkutsk_Oblast,996.546491592
Arkansas,Ivanovo_Oblast,1029.84202395
Arkansas,Jewish_Autonomous_Oblast,1088.03058024
Arkansas,Kabardino_Balkaria,1149.12241092
Arkansas,Kaliningrad_Oblast,957.120899638
Arkansas,Kalmykia,1170.1850009
Arkansas,Kaluga_Oblast,975.136631719
Arkansas,Kamchatka_Krai,1301.46191444
Arkansas,Karachay_Cherkessia,1114.30473608
Arkansas,Karelia,1027.07217333
Arkansas,Kemerovo_Oblast,996.182274066
Arkansas,Khabarovsk_Krai,1072.60613565
Arkansas,Khakassia,1044.20995543
Arkansas,Khanty_Mansi_Autonomous_Okrug,1720.27785674
Arkansas,Kirov_Oblast,1041.71339103
Arkansas,Komi_Republic,1212.2038001
Arkansas,Kostroma_Oblast,1010.61573721
Arkansas,Krasnodar_Krai,942.919218897
Arkansas,Krasnoyarsk_Krai,1032.95354187
Arkansas,Kurgan_Oblast,982.879106111
Arkansas,Kursk_Oblast,994.886594102
Arkansas,Leningrad_Oblast,1021.10861049
Arkansas,Lipetsk_Oblast,993.506933889
Arkansas,Magadan_Oblast,1519.58020664
Arkansas,Mari_El,1042.06653533
Arkansas,Mordovia,1036.10042003
Arkansas,Moscow_Oblast,1042.17310019
Arkansas,Moscow,1110.59669615
Arkansas,Murmansk_Oblast,1256.6024738
Arkansas,Nenets_Autonomous_Okrug,1319.48412297
Arkansas,Nizhny_Novgorod_Oblast,1014.38981856
Arkansas,North_Ossetia_Alania,1070.92998264
Arkansas,Novgorod_Oblast,989.281726703
Arkansas,Novosibirsk_Oblast,975.346666994
Arkansas,Omsk_Oblast,1008.38037526
Arkansas,Orenburg_Oblast,1009.33825939
Arkansas,Oryol_Oblast,1001.20708405
Arkansas,Penza_Oblast,991.697981182
Arkansas,Perm_Krai,962.22390032
Arkansas,Primorsky_Krai,1024.43979992
Arkansas,Pskov_Oblast,980.244228573
Arkansas,Rostov_Oblast,977.492935027
Arkansas,Ryazan_Oblast,985.347700527
Arkansas,Sakha,1385.35724447
Arkansas,Sakhalin_Oblast,1201.44945733
Arkansas,Samara_Oblast,998.168801933
Arkansas,Saratov_Oblast,967.123739705
Arkansas,Smolensk_Oblast,1010.99122345
Arkansas,St._Petersburg,1107.2339273
Arkansas,Stavropol_Krai,951.920384118
Arkansas,Sverdlovsk_Oblast,980.29751562
Arkansas,Tambov_Oblast,1000.88288359
Arkansas,Tatarstan,995.638813945
Arkansas,Tomsk_Oblast,1053.61232299
Arkansas,Tula_Oblast,1053.60526267
Arkansas,Tuva,1718.24396154
Arkansas,Tver_Oblast,970.796671035
Arkansas,Tyumen_Oblast,1088.81485856
Arkansas,Udmurtia,1034.77971757
Arkansas,Ulyanovsk_Oblast,995.492605883
Arkansas,Vladimir_Oblast,978.572613191
Arkansas,Volgograd_Oblast,951.626679844
Arkansas,Vologda_Oblast,1013.53075544
Arkansas,Voronezh_Oblast,1011.94632081
Arkansas,Yamalo_Nenets_Autonomous_Okrug,2037.92170752
Arkansas,Yaroslavl_Oblast,1018.38780872
Arkansas,Zabaykalsky_Krai,1071.97064187
Arkansas,Eastern_Cape,1619.57492906
Arkansas,Free_State,1646.75178905
Arkansas,Gauteng,1799.22226709
Arkansas,KwaZulu-Natal,1857.1727551
Arkansas,Limpopo,1803.63594725
Arkansas,Mpumalanga,1973.75653839
Arkansas,Northern_Cape,1587.57387254
Arkansas,North_West,1643.32855295
Arkansas,Western_Cape,1434.97466953
Arkansas,Alabama,342.986959009
Arkansas,Alaska,928.121739071
Arkansas,Arizona,365.051945048
Arkansas,Arkansas,0.0
Arkansas,California,546.546818226
Arkansas,Colorado,551.894744996
Arkansas,Connecticut,578.723806349
Arkansas,Delaware,523.095680285
Arkansas,District_of_Columbia,978.631660933
Arkansas,Florida,482.967738795
Arkansas,Georgia,553.5326167
Arkansas,Hawaii,729.763242099
Arkansas,Idaho,438.955387315
Arkansas,Illinois,466.150090936
Arkansas,Indiana,376.512434885
Arkansas,Iowa,433.729381907
Arkansas,Kansas,415.691199702
Arkansas,Kentucky,345.688352257
Arkansas,Louisiana,388.118574031
Arkansas,Maine,568.704562229
Arkansas,Maryland,536.982936144
Arkansas,Massachusetts,579.575922178
Arkansas,Michigan,440.597804818
Arkansas,Minnesota,528.73262529
Arkansas,Mississippi,338.82021519
Arkansas,Missouri,332.006982582
Arkansas,Montana,478.712447788
Arkansas,Nebraska,440.099194332
Arkansas,Nevada,455.610529892
Arkansas,New_Hampshire,618.631937387
Arkansas,New_Jersey,575.204470363
Arkansas,New_Mexico,337.713783072
Arkansas,New_York,489.583003489
Arkansas,North_Carolina,381.849852386
Arkansas,North_Dakota,577.458741027
Arkansas,Ohio,383.300726122
Arkansas,Oklahoma,317.20605089
Arkansas,Oregon,395.017154132
Arkansas,Pennsylvania,501.257452623
Arkansas,Puerto_Rico,588.533680514
Arkansas,Rhode_Island,584.220634493
Arkansas,South_Carolina,339.856946375
Arkansas,South_Dakota,499.2126393
Arkansas,Tennessee,320.354692126
Arkansas,Texas,545.880159139
Arkansas,Utah,879.374216522
Arkansas,Vermont,705.75586474
Arkansas,Virginia,469.172584558
Arkansas,Washington,446.794146254
Arkansas,West_Virginia,445.58568108
Arkansas,Wisconsin,485.039059144
Arkansas,Wyoming,563.344823392
Arkansas,Israel,1048.72254234
California,Australian_Capital_Territory,786.680320879
California,New_South_Wales,515.382803091
California,Northern_Territory,891.456737505
California,Queensland,533.002966984
California,South_Australia,598.63823761
California,Tasmania,701.014645348
California,Victoria,523.594196547
California,Western_Australia,563.560174846
California,Alberta,645.06255591
California,British_Columbia,781.975990085
California,Manitoba,647.283546644
California,New_Brunswick,828.425675552
California,Newfoundland_and_Labrador,907.116261479
California,Nova_Scotia,853.666726493
California,Ontario,664.296622101
California,Prince_Edward_Island,948.288412391
California,Quebec,751.291347805
California,Saskatchewan,693.430573223
California,Northwest_Territories,1445.35723525
California,Nunavut,1797.6343641
California,Yukon,1475.40199964
California,Anhui,1043.97359756
California,Beijing,1456.26663727
California,Chongqing,1078.09675929
California,Fujian,1090.12516515
California,Gansu,1178.75757531
California,Guangdong,1194.37159702
California,Guangxi,1034.30494579
California,Guizhou,1051.44141508
California,Hainan,1020.37345018
California,Hebei,1071.16601553
California,Heilongjiang,1148.33942221
California,Henan,1052.27069448
California,Hubei,1082.81656741
California,Hunan,1053.87235544
California,Inner_Mongolia,1119.79199069
California,Jiangsu,1066.01608216
California,Jiangxi,1036.20067741
California,Jilin,1136.06254344
California,Liaoning,1079.23648395
California,Ningxia,1116.62040333
California,Qinghai,1219.87987741
California,Shaanxi,1113.5995546
California,Shandong,1035.9129294
California,Shanghai,1393.64693284
California,Shanxi,1002.81833534
California,Sichuan,1072.70163838
California,Tianjin,1274.39089998
California,Tibet,1380.21958084
California,Xinjiang,1152.48629181
California,Yunnan,1132.77069969
California,Zhejiang,1127.31719729
California,Greece,1264.93480398
California,Norway,973.318634765
California,Romania,1185.83631084
California,Slovakia,1159.47241237
California,Spain,1157.12718938
California,Portugal,1235.40183144
California,Ireland,1055.20975
California,France,1133.52162777
California,Slovenia,1259.85427515
California,Netherlands,1096.12421568
California,Finland,1174.93896587
California,Austria,1157.10568439
California,United-Kingdom,1034.23907983
California,Italy,1265.33924236
California,Germany,1311.34799317
California,Lithuania,1107.26573584
California,Denmark,1147.43711373
California,Latvia,1190.92489868
California,Estonia,1109.81291996
California,Hungary,1162.14622235
California,Luxembourg,1075.86362035
California,Bulgaria,1263.87785024
California,Czech,1138.05667802
California,Switzerland,1107.16838496
California,Sweden,1171.55586747
California,Cyprus,1034.00888852
California,Uttar_Pradesh,1609.73099671
California,Rajasthan,1680.02757404
California,Haryana,1539.92570326
California,Puducherry,1242.00370173
California,West_Bengal,1431.72958605
California,Andhra_Pradesh,1467.7718625
California,Arunachal_Pradesh,2061.62197212
California,Sikkim,1677.50288746
California,Assam,1722.08664555
California,Uttarakhand,1489.9907835
California,Tamil_Nadu,1267.50403299
California,Mizoram,1656.14585297
California,Himachal_Pradesh,1311.46662042
California,Meghalaya,2011.84048826
California,Gujarat,1529.29946997
California,Odisha,1397.50201589
California,Maharashtra,1414.33216957
California,Nct_of_Delhi,1671.74229589
California,Chhattisgarh,1621.29404273
California,Manipur,1515.61844447
California,Bihar,1675.64094721
California,Tripura,1586.39723436
California,Jammu_and_Kashmir,1626.72629228
California,Punjab,1356.93483895
California,Goa,1163.49213966
California,Madhya_Pradesh,1532.17321138
California,Jharkhand,1657.50498945
California,Andaman_and_Nicobar_Islands,1582.55948573
California,Karnataka,1460.84254365
California,Daman_and_Diu,2325.36569265
California,Nagaland,1825.71040043
California,Kerala,1110.36144438
California,Aichi-ken,1384.17878786
California,Akita-ken,1886.13870864
California,Aomori-ken,1722.42385181
California,Chiba-ken,1510.02271218
California,Ehime-ken,1596.87302402
California,Fukui-ken,1572.91384306
California,Fukuoka-ken,1374.18926065
California,Fukushima-ken,1608.48386155
California,Gifu-ken,1561.22531428
California,Gumma-ken,1518.99737888
California,Hiroshima-ken,1463.5650916
California,Hokkaido,1564.95498092
California,Hyogo-ken,1469.42430749
California,Ibaraki-ken,1518.29494731
California,Ishikawa-ken,1518.86951877
California,Iwate-ken,1696.26846007
California,Kagawa-ken,1569.44207975
California,Kagoshima-ken,1530.62550802
California,Kanagawa-ken,1435.26176873
California,Kochi-ken,1688.95427835
California,Kumamoto-ken,1493.46101845
California,Kyoto-fu,1592.56821534
California,Mie-ken,1525.44821311
California,Miyagi-ken,1454.67649168
California,Miyazaki-ken,1528.73409088
California,Nagano-ken,1697.1113584
California,Nagasaki-ken,1550.3979761
California,Nara-ken,1515.25331437
California,Niigata-ken,1657.27987725
California,Oita-ken,1545.54570855
California,Okayama-ken,1488.18299341
California,Okinawa-ken,1048.03392576
California,Osaka-fu,1434.71970849
California,Saga-ken,1472.56451703
California,Saitama-ken,1467.32685531
California,Shiga-ken,1321.32520063
California,Shimane-ken,1687.96771864
California,Shizuoka-ken,1584.07805809
California,Tochigi-ken,1516.86929269
California,Tokushima-ken,1627.20843911
California,Tokyo-to,1615.04988889
California,Tottori-ken,1592.51078015
California,Toyama-ken,1680.30416791
California,Wakayama-ken,1622.67886777
California,Yamagata-ken,1706.76837587
California,Yamaguchi-ken,1631.07138003
California,Yamanashi-ken,1617.01608533
California,Adygea,899.641223791
California,Altai_Krai,1057.98482189
California,Altai_Republic,1133.99410562
California,Amur_Oblast,1065.83454777
California,Arkhangelsk_Oblast,1007.5434565
California,Astrakhan_Oblast,897.449774575
California,Bashkortostan,970.705398447
California,Belgorod_Oblast,1046.16323477
California,Bryansk_Oblast,1008.25346586
California,Buryatia,994.064102065
California,Chechnya,1738.67841654
California,Chelyabinsk_Oblast,970.89731588
California,Chukotka,1832.29823244
California,Chuvashia,944.547076842
California,Dagestan,1263.15830781
California,Ingushetia,1758.06782174
California,Irkutsk_Oblast,942.527139822
California,Ivanovo_Oblast,1088.14926691
California,Jewish_Autonomous_Oblast,1053.46107745
California,Kabardino_Balkaria,951.272138699
California,Kaliningrad_Oblast,908.224867848
California,Kalmykia,1010.51696618
California,Kaluga_Oblast,992.157534658
California,Kamchatka_Krai,1209.10981288
California,Karachay_Cherkessia,922.145719403
California,Karelia,1009.32677619
California,Kemerovo_Oblast,992.406337133
California,Khabarovsk_Krai,1014.31803579
California,Khakassia,1006.92463105
California,Khanty_Mansi_Autonomous_Okrug,1567.23944541
California,Kirov_Oblast,1104.76165915
California,Komi_Republic,1122.24164506
California,Kostroma_Oblast,1073.02276245
California,Krasnodar_Krai,928.533164418
California,Krasnoyarsk_Krai,989.291499897
California,Kurgan_Oblast,1082.72218
California,Kursk_Oblast,1053.48141529
California,Leningrad_Oblast,1027.91578161
California,Lipetsk_Oblast,1037.10006076
California,Magadan_Oblast,1429.082386
California,Mari_El,982.403539465
California,Mordovia,1040.2801824
California,Moscow_Oblast,1004.83276511
California,Moscow,1021.64727707
California,Murmansk_Oblast,1172.22339539
California,Nenets_Autonomous_Okrug,1182.53416995
California,Nizhny_Novgorod_Oblast,1027.86480948
California,North_Ossetia_Alania,885.728894638
California,Novgorod_Oblast,1058.31528542
California,Novosibirsk_Oblast,957.581654696
California,Omsk_Oblast,985.181942059
California,Orenburg_Oblast,1027.39901727
California,Oryol_Oblast,1027.30574437
California,Penza_Oblast,1038.06142971
California,Perm_Krai,947.335095069
California,Primorsky_Krai,1009.06312866
California,Pskov_Oblast,1050.69558626
California,Rostov_Oblast,971.932728699
California,Ryazan_Oblast,1061.84210206
California,Sakha,1168.31743958
California,Sakhalin_Oblast,1140.65887471
California,Samara_Oblast,986.431096951
California,Saratov_Oblast,1010.50145133
California,Smolensk_Oblast,1017.07399516
California,St._Petersburg,1051.46178155
California,Stavropol_Krai,903.99607871
California,Sverdlovsk_Oblast,988.296188709
California,Tambov_Oblast,1087.11591409
California,Tatarstan,937.173118674
California,Tomsk_Oblast,977.417352301
California,Tula_Oblast,1080.45020495
California,Tuva,1507.1801541
California,Tver_Oblast,1051.44511076
California,Tyumen_Oblast,1044.59763304
California,Udmurtia,969.296265778
California,Ulyanovsk_Oblast,1045.23038712
California,Vladimir_Oblast,1035.6817653
California,Volgograd_Oblast,965.122523209
California,Vologda_Oblast,1046.93309079
California,Voronezh_Oblast,1073.95244244
California,Yamalo_Nenets_Autonomous_Okrug,1870.44720472
California,Yaroslavl_Oblast,1045.75800257
California,Zabaykalsky_Krai,999.579434931
California,Eastern_Cape,1416.74510314
California,Free_State,1374.55392917
California,Gauteng,1505.34270536
California,KwaZulu-Natal,1602.29285942
California,Limpopo,1597.46860971
California,Mpumalanga,1719.64662474
California,Northern_Cape,1301.67613344
California,North_West,1360.1000338
California,Western_Cape,1117.37250844
California,Alabama,493.210468414
California,Alaska,700.403369598
California,Arizona,425.055988071
California,Arkansas,546.546818226
California,California,0.0
California,Colorado,436.898087098
California,Connecticut,556.11419463
California,Delaware,509.477601074
California,District_of_Columbia,834.715949757
California,Florida,622.92647844
California,Georgia,395.29827378
California,Hawaii,599.794483185
California,Idaho,504.239649593
